4月5日（月）,04年度初回<br>ドラマ<br>自己紹介<br>MTK「ラジオスターの悲劇」<br>新人紹介（甜歌・勇気）<br>募集告知
4月6日（火）,ドラマ<br>新人紹介（優梨愛・愛実・郁哉）<br>MTK「ラジオスターの悲劇」<br>ガン・バレーの決戦
4月7日（水）,ドラマ<br>新人紹介（愛美・洸太・千秋）<br>MTK「ラジオスターの悲劇」<br>紙フトタッチダウン
4月8日（木）,＜生放送＞<br>HAPPY☆サプライズ<br>rarara歌ラボ（ラップ）<br>MTK「ラジオスターの悲劇」<br>似顔絵コンテスト
4月12日（月）,ドラマ<br>ガン・バレーの決戦<br>MTK「ラジオスターの悲劇」<br>スチャラカ！人気者王（ポカスカジャン）<br>お便りコーナー<br>予告
4月13日（火）,ドラマ<br>以心天心の乱<br>MTK「ラジオスターの悲劇」<br>天てれ幕府（かまぼこ板）
4月14日（水）,ドラマ<br>MTK「ラジオスターの悲劇」<br>紙フトタッチダウン<br>勝手議会
4月15日（木）,＜生放送＞<br>MTK「ラジオスターの悲劇」生披露
4月19日（月）,ドラマ<br>ガン・バレーの決戦<br>MTK「明日への叫び」<br>スチャラカ！人気者王（ポカスカジャン）<br>お便りコーナー<br>予告<br>募集
4月20日（火）,ドラマ<br>以心天心の乱<br>MTK「明日への叫び」<br>出張リクエスト（泥だんご）
4月21日（水）,ドラマ<br>MTK「明日への叫び」<br>紙フトタッチダウン<br>勝手議会
4月22日（木）,＜生放送＞<br>MTK「明日への叫び」
4月26日（月）,ドラマ<br>ガン・バレーの決戦<br>MTK「明日への叫び」<br>天てれ大喜利<br>予告
4月27日（火）,ドラマ<br>以心天心の乱<br>MTK「明日への叫び」<br>サバニレース
4月28日（水）,ドラマ<br>MTK「明日への叫び」<br>紙フトタッチダウン<br>勝手議会
4月29日（木）,2003年度冬のイベント「モンキー座のゴルゴ１３面相」再放送
4月29日（木）,＜生放送＞<br>MTK「明日への叫び」
5月3日（月）,＜総集編＞<br>ドラマ１～３話<br>スチャラカ！人気者王（ポカスカジャン）<br>MTKクラシック「JUMP」
