4月7日（月）,03年度初回<br>自己紹介 MTK＜VJ卓也＞<br>「ぼくらのロック・シティ」<br>新人紹介（紫星・公輝）
4月8日（火）,TIM紹介<br>MTK「ぼくらのロック・シティ」<br>新人紹介（結花・樹音・望）
4月9日（水）,あるある川柳<br>MTK「ぼくらのロック・シティ」<br>ＴＴKヘッドラインニュース（ブライアン・樹音）企画紹介<br>新人紹介（エマ・美咲）
4月10日（木）,ゴルゴ１３人<br>MTK「ぼくらのロック・シティ」
4月14日（月）,顔相撲（山ちゃん）<br>玉下駄部活之介様紹介<br>かきえもん<br>MTK「ぼくらのロック・シティ」<br>笑芸部「うちら陽気な笑芸部！」
4月15日（火）,顔相撲（北海道）<br>MTK「ぼくらのロック・シティ」<br>出張リクエスト（北海道で雪上野球開幕戦！）
4月16日（水）,顔相撲（紫星）<br>人文字<br>戦国フリースロー<br>MTK「ぼくらのロック・シティ」<br>ＴＴKヘッドラインニュース（マイケル・樹音）<br>なりきりシンガーズ！（地上の星<br>七世・杏奈）<br>スタジオトーク
4月17日（木）,ゴルゴ１３人（マギー審司）<br>MTK「ぼくらのロック・シティ」
4月21日（月）,顔相撲（幸生）<br>Ｂ-１グランプリ<br>MTK＜VJブライアン＞<br>「サンデーモーニング」<br>笑芸部「生徒会襲来！」
4月22日（火）,顔相撲（結花）<br>おしかけデッシーズ（鯉のぼり）<br>MTK「サンデーモーニング」<br>TIMと人文字対決
4月23日（水）,顔相撲（有沙）<br>人文字<br>戦国フリースロー<br>MTK「サンデーモーニング」<br>ＴＴKヘッドラインニュース（杏奈・樹音）<br>なりきりシンガーズ！（桃色片想い<br>小百合・有沙）
4月24日（木）,ゴルゴ１３人（山田まりや）<br>MTK「サンデーモーニング」
4月28日（月）,顔相撲（小百合）<br>おたより紹介<br>緊急部会TTKヘッドラインニュース（ちひろ・紫星）<br>MTK「サンデーモーニング」<br>笑芸部「カモン！顧問！」<br>告知
4月29日（火）,顔相撲（長野）<br>出張リクエスト（綱引き）<br>MTK「サンデーモーニング」<br>人文字（綱）
4月30日（水）,顔相撲（やぎっち）<br>人文字<br>戦国フリースロー<br>MTK「サンデーモーニング」<br>ＴＴKヘッドラインニュース（志穂・望）<br>なりきりシンガーズ！（なんでだろうブライアン・幸生）<br>ゴルゴ部
5月1日（木）,ゴルゴ１３人（原口あきまさ）<br>MTK「サンデーモーニング」
5月5日（月）,番組お休み（コトヴァイバー放送）
5月6日（火）,＜総集編＞<br>笑芸部「うちら陽気な笑芸部！」<br>MTK「ぼくらのロック・シティ」<br>戦国フリースロー<br>なりきりシンガーズ！（地上の星）
5月7日（水）,＜総集編＞<br>笑芸部「生徒会襲来！」<br>MTK「サンデーモーニング」<br>戦国フリースロー<br>なりきりシンガーズ！（桃色片想い）
5月8日（木）,＜総集編＞<br>笑芸部「カモン！顧問！」<br>MTK「ぼくらのロック・シティ」<br>戦国フリースロー<br>なりきりシンガーズ！（なんでだろう）
5月12日（月）,顔相撲（ジョアン）<br>あるある川柳<br>MTK＜VJ小百合＞<br>「虹の都へ」<br>TTKヘッドラインニュース（望・樹音）<br>笑芸部「忍者が学校にやってきた！」
5月13日（火）,天てれハウス２００3月MTK「虹の都へ」
5月14日（水）,顔相撲（ちひろ）<br>戦国フリースロー<br>MTK「虹の都へ」<br>ＴＴKヘッドラインニュース（やぎっち・卓也）<br>なりきりシンガーズ！（亜麻色の髪の乙女<br>小百合・結花）<br>スタジオトーク
5月15日（木）,ゴルゴ１３人（眞鍋かをり）<br>MTK「虹の都へ」
5月19日（月）,顔相撲（卓也）<br>Ｂ-１グランプリ<br>MTK「虹の都へ」<br>笑芸部「親孝行大作戦！」
5月20日（火）,顔相撲（杏奈）<br>おしかけデッシーズ！（ピンホールカメラ）MTK「虹の都へ」<br>ハイパーげんごリアン（中国語）
5月21日（水）,顔相撲（志穂）<br>ゴル語<br>戦国フリースロー<br>MTK「虹の都へ」<br>ＴＴKヘッドラインニュース（幸生・望・<卓也>）<br>なりきりシンガーズ！（大きな古時計<br>山ちゃん・公輝）<br>スタジオトーク
5月22日（木）,ゴルゴ１３人（小池栄子）<br>MTK「虹の都へ」
5月26日（月）,顔相撲（七世）＜途中で地震特別番組に切り替え＞<br>
5月27日（火）,顔相撲（七世）<br>かきえもん<br>MTK＜VJ幸生＞<br>「泣けちゃうの」<br>笑芸部「少年よ タイコを叩け！」
5月28日（水）,出張リクエスト（文通友達を引き合わせよう）<br>MTK「泣けちゃうの」
5月29日（木）,顔相撲（望）<br>ゴル語<br>戦国フリースロー<br>MTK「泣けちゃうの」<br>ＴＴKヘッドラインニュース（ジョアン・エマ）<br>なりきりシンガーズ！（涙そうそう<br>杏奈・ジョアン）<br>スタジオトーク
6月2日（月）,顔相撲（樹音）<br>Ｂ-１グランプリ<br>MTK「泣けちゃうの」<br>笑芸部「めざせ！HK学園の星！」
6月3日（火）,おたよりコーナー<br>おしかけデッシーズ！（陶芸）<br>戦国フリースロー<br>MTK「泣けちゃうの」<br>ハイパーげんごリアン（スペイン語）
6月4日（水）,ゴル語<br>戦国フリースロー<br>MTK「泣けちゃうの」<br>ＴＴKヘッドラインニュース（卓也・紫星）<br>なりきりシンガーズ！（One Night Carnival<br>卓也・幸生）<br>ゴル部募集
6月5日（木）,ゴルゴ１３人（王様）<br>MTK「泣けちゃうの」
6月9日（月）,＜総集編＞<br>なりきりシンガーズ！（亜麻色の髪の乙女）<br>戦国フリースローMTK「虹の都へ」<br>笑芸部「忍者が学校にやってきた！」
6月10日（火）,＜総集編＞<br>なりきりシンガーズ！（大きな古時計）<br>戦国フリースローMTK「泣けちゃうの」<br>笑芸部「親孝行大作戦！」
6月11日（水）,＜総集編＞<br>なりきりシンガーズ！（涙そうそう）<br>戦国フリースローMTK「虹の都へ」」<br>笑芸部「小年よ タイコを叩け！」
6月12日（木）,ゴルゴ１３人（マギー司郎）<br>MTK「泣けちゃうの」
6月16日（月）,顔相撲（ブライアン）<br>あるある川柳<br>笑芸部「HKシネマパラダイス！」＜MTK「Go！Go！たまご丼」＞<br>
6月17日（火）,天てれハウス２００3月MTK「Go！Go！たまご丼」
6月18日（水）,プチ部活<br>戦国フリースロー<br>MTK「Go！Go！たまご丼」<br>ＴＴKヘッドラインニュース（小百合・紫星）<br>なりきりシンガーズ！（月のしずく<br>里穂・美咲）
6月19日（木）,ゴルゴ１３人（仲根かすみ）<br>MTK「Go！Go！たまご丼」
6月23日（月）,顔相撲（エマ）<br>Ｂ-１グランプリ<br>MTK「Go！Go！たまご丼」<br>笑芸部「サムライ・ダイナマイト！」
6月24日（火）,顔相撲（公輝）<br>スタジオトーク<br>おしかけデッシーズ！（万華鏡）<br>MTK「Go！Go！たまご丼」<br>ハイパーげんごリアン（フランス語）
6月25日（水）,ゴル語<br>戦国フリースロー<br>MTK「Go！Go！たまご丼」<br>ＴＴKヘッドラインニュース（里穂・有沙）<br>なりきりシンガーズ！（きよしのズンドコ節<br>やぎっち・マイケル）
6月26日（木）,ゴルゴ１３人（くりぃむしちゅー）<br>MTK「Go！Go！たまご丼」
6月30日（月）,顔相撲（里穂）<br>かきえもん<br>MTK＜VJ里穂＞<br>「それっきゃないかもね」<br>笑芸部「恐怖化け猫シスターズ！」<br>おたより紹介
7月1日（火）,出張リクエスト（卓球）<br>MTK「それっきゃないかもね」
7月2日（水）,お便り紹介<br>戦国フリースロー<br>MTK「それっきゃないかもね」<br>ＴＴKヘッドラインニュース（有沙・エマ）<br>なりきりシンガーズ！（VALENTI<br>七世・ジョアン）<br>告知
7月3日（木）,ゴルゴ１３人（ホームチーム）<br>MTK「それっきゃないかもね」
7月7日（月）,顔相撲（マイケル）<br>Ｂ-１グランプリ<br>MTK「それっきゃないかもね」<br>笑芸部「笑芸部怒りの鉄拳！」<br>スタジオトーク<br>イベント告知
7月8日（火）,お便り紹介<br>おしかけデッシーズ！（和紙）<br>TTKヘッドラインニュース（エマ）天てれハウス<br>MTK「それっきゃないかもね」
7月9日（水）,顔相撲（美咲）<br>お便り紹介<br>戦国フリースロー<br>MTK「それっきゃないかもね」<br>ＴＴKヘッドラインニュース（樹音・有沙）<br>なりきりシンガーズ！（さくら(独唱)<br>山ちゃん・ブライアン）
7月10日（木）,ゴルゴ１３人最終回（デビルブライアン）
7月14日（月）,＜総集編＞<br>笑芸部「めざせ！ＨＫ学園の星！」<br>MTK「泣けちゃうの」<br>戦国フリースロー<br>なりきりシンガーズ！（One Night Carnival）
7月15日（火）,＜総集編＞<br>笑芸部「HKシネマパラダイス！」＜MTK「Go！Go！たまご丼」＞<br>戦国フリースロー<br>なりきりシンガーズ！（月のしずく）
7月16日（水）,＜総集編＞<br>笑芸部「サムライ・ダイナマイト！」<br>MTK「それっきゃないかもね」<br>戦国フリースロー<br>なりきりシンガーズ！（きよしのズンドコ節）
7月17日（木）,＜総集編＞<br>笑芸部「恐怖化け猫シスターズ！」<br>MTK「Go！Go！たまご丼」<br>戦国フリースロー<br>なりきりシンガーズ！（VALENTI）
7月21日（月）,＜夏休み総集編＞<br>笑芸部「笑芸部怒りの鉄拳！」<br>MTK「Go！Go！たまご丼」<br>戦国フリースロー<br>なりきりシンガーズ！（さくら(独唱)）
7月22日（火）,＜夏休み総集編＞<br>TTKヘッドラインニュース（マイケル）（志穂）<br>MTK「Go！Go！たまご丼」「ぼくらのロック・シティ」「サンデーモーニング」<br>ミニミニ笑芸部！（ナメクジ親子）
7月23日（水）,＜夏休み総集編＞<br>TTKヘッドラインニュース（杏奈）（卓也）<br>おしかけデッシーズ！（ピンホールカメラ）MTK「Go！Go！たまご丼」「虹の都へ」<br>ミニミニ笑芸部！（ペットショップ）
