大空　熱志　[野球部 監督],増本庄一郎,
片山　光　[野球部員 キャプテン],豊嶋任世,
南倉　朝子　[野球部　マネージャー],緑友利恵,ホリプロ所属　出演作品　ホットロード（2014　松竹）
ちょびヒゲ教頭,チャド・マレーン,よしもとクリエイティブ・エージェンシー所属
古賀　太郎　[野球部員 キャッチャー],星周二,前作では元柔道部
山田　豪　　[野球部員　ピッチャー],椎名孝雄,前作では元不良Ａ
野球部員Ａ,松田建男,
野球部員Ｂ,酒井正弘,
野球部員Ｃ,小関靖幸,
野球部員Ｄ,大森啓安,
野球部員Ｅ,指吸信行,
野球部員Ｆ,冨沢武司,
上杉　哲也[皇帝学園キャプテン],演者不明,
皇帝学園 野球部員Ａ,熊本浩武,
皇帝学園 野球部員Ｂ,塘林大地,
皇帝学園 野球部員Ｃ,小林強,
皇帝学園 野球部員Ｄ,中井祐,
皇帝学園 野球部員Ｅ,山之内力哉,
皇帝学園 野球部員Ｆ,夛留見啓助,
皇帝学園 野球部員Ｇ,石井寛生,
皇帝学園 野球部員Ｈ,大本孝夫,
皇帝学園 野球部員Ｉ,小林大介,
