役名不明,新垣里沙,ジェイビィールーム所属　元モーニング娘。
役名不明,森本のぶ,オフィスMORIMOTO 所属 代表作『好！好！キョンシーガール～東京電視台戦記～』 実相寺剛史 役
役名不明,大西礼芳,トライストーン・エンターテイメント所属
役名不明,田口巧輝,
役名不明,河野智典,
役名不明,小手山雅,
