赤園虎次郎,同役名（虎南有香）,ディスカバリー・エンターテインメント所属 虎南有香名義でLet's 天才てれびくん　ＭＣ
流原蓮次　（嵐吹雪学園喧嘩部所属）,同役名（原田まりる）,ケイダッシュステージ所属
瀬斗光黄　（一般生徒）,同役名（瀬口かな）,ケイダッシュステージ所属
武器屋桃太郎　（喧嘩部所属）,同役名（喜屋武ちあき）,シャイニングウィル所属
青明寺浦正　（喧嘩部所属）,同役名（浦えりか）,ファインモーション所属
愛刃健水　（喧嘩部所属）,同役名（長谷川愛）,ビサイド所属
雪村涼真　（喧嘩部主将）,同役名（福見真紀）,
